order_id,item,category,quantity,rate,order_data,delivery_address,payment_method
3827,Jogger Pants,Clothing,458,52469.89,2023-10-14,21 Lotus Avenue - Singapore,Apple Pay
1598,Canvas Sneakers,Footwear,245,24618.96,2024-09-19,48 Riverside Mews - Shanghai - China,Apple Pay
1047,Gym Gloves,Sports,458,111723.29,2025-04-27,90 Forest Place - Ghent - Belgium,Google Pay
9347,Rubik's Cube,Toys & Games,486,16117.95,2025-05-27,77 Spice Lane - Ankara - Turkey,Cash On Delivery
10370,Wireless Charger,Electronics,297,117060.65,2023-09-24,43 Aztec Boulevard - Guadalajara - Mexico,Google Pay
2557,Rice Cakes,Sweets & Snacks,382,6198.3,2024-10-23,66 Fir Avenue - Stockholm - Sweden,Google Pay
8222,Whiteboard Markers,Stationery,506,40181.39,2024-09-25,56 Pine Road - Auckland - New Zealand,NFC
6349,Lemonade,Beverages,468,18785.98,2025-07-05,68 Desert Road - Seville - Spain,credit/debit cards
1692,File Folders,Stationery,163,91842.04,2024-01-27,66 Fir Avenue - Stockholm - Sweden,Cash On Delivery
10158,Dress Shoes,Footwear,402,68675.4,2025-06-20,88 Hazel Hill - Cape Town - South Africa,Cash On Delivery
9713,Smart Watch,Electronics,255,125876.45,2025-01-01,43 Mango Hill - Istanbul - Turkey,Buy now pay later
6675,Umbrella,Bags & Accessories,94,49099.13,2025-06-14,33 Pearl Square - Cebu - Philippines,Apple Pay
8079,Crossbody Bag,Bags & Accessories,215,5506.03,2025-10-27,34 Birch Boulevard - Berlin - Germany,credit/debit cards
4972,Almond Milk,Beverages,544,102075.31,2024-05-30,24 Breeze Mews - Accra - Ghana,Cash On Delivery
8929,Hair Dryer,Beauty & Personal Care,533,77674.34,2024-06-03,44 Willow Walk - Beijing - China,credit/debit cards
5450,Flip Flops,Footwear,440,110886.35,2025-07-28,45 Cobblestone Mews - Cork - Ireland,Google Pay
10892,Spice Rack,Utensils,550,57130.76,2025-07-11,47 Safari Road - Mombasa - Kenya,Buy now pay later
1631,Cargo Shorts,Clothing,324,98930.34,2025-10-28,90 Ash Way - Tokyo - Japan,NFC
2721,Action Camera,Gadgets,424,22962.56,2024-10-18,43 Mango Hill - Istanbul - Turkey,NFC
10688,Wireless Earbuds,Electronics,103,133938.78,2025-01-24,61 Moorland Boulevard - Manchester - UK,Cash On Delivery
3888,Electric Fan,Electronics,175,23308.33,2023-04-01,61 Moorland Boulevard - Manchester - UK,Paypal
4106,Backpack,Bags & Accessories,107,111203.19,2024-06-29,66 Fir Avenue - Stockholm - Sweden,Google Pay
8913,Rain Boots,Footwear,522,28504.59,2023-11-02,94 Harborview Street - Hamburg - Germany,credit/debit cards
2893,Jogger Pants,Clothing,346,104868.12,2025-10-01,56 Montmartre Road - Marseille - France,Google Pay
6135,Smart Scale,Gadgets,519,115416.31,2023-06-13,25 Rowan Boulevard - Zurich - Switzerland,Paypal
3860,Lollipops,Sweets & Snacks,239,117477.67,2025-07-07,22 Sycamore Square - Mexico City - Mexico,Cash On Delivery
2979,Protein Bar,Food,232,63772.22,2025-09-13,24 Breeze Mews - Accra - Ghana,Buy now pay later
10644,Probiotic Capsules,Health & Wellness,380,57489.01,2024-07-16,72 Meadow Way - Osaka - Japan,NFC
2999,Portable Projector,Gadgets,321,111737.74,2025-03-02,76 Bamboo Street - Bangkok - Thailand,Buy now pay later
1942,Cargo Shorts,Clothing,215,77672.81,2024-11-21,44 Willow Walk - Beijing - China,Cash On Delivery
7740,Desk Planner,Stationery,186,83270.45,2025-03-26,90 Ash Way - Tokyo - Japan,Cash On Delivery
9673,Granola,Food,291,31669.8,2025-03-23,58 Atlas Lane - Marrakech - Morocco,Buy now pay later
2275,Leather Boots,Footwear,54,59812.33,2023-11-10,55 Magnolia Mews - São Paulo - Brazil,Buy now pay later
8079,Formal Blazer,Clothing,115,49536.91,2025-03-25,43 Mango Hill - Istanbul - Turkey,Paypal
6408,Badminton Set,Sports,37,89170.45,2025-11-26,47 Safari Road - Mombasa - Kenya,credit/debit cards
9301,Portable Charger,Electronics,98,26367.36,2024-01-16,46 Harbor Close - Aarhus - Denmark,Apple Pay
2269,Skipping Rope,Sports,121,54399.88,2024-01-11,78 Oak Lane - Toronto - Canada,NFC
10759,Rice Cakes,Sweets & Snacks,54,113739.15,2023-12-26,66 Fir Avenue - Stockholm - Sweden,Buy now pay later
7191,Tote Bag,Bags & Accessories,44,73246.47,2025-12-08,94 Harborview Street - Hamburg - Germany,Paypal
9422,Sports Bag,Sports,458,120076.8,2025-11-10,98 Garden Boulevard - Karachi - Pakistan,Apple Pay
4619,Pencil Case,Stationery,113,31195.64,2024-02-27,65 Lighthouse Road - Odense - Denmark,NFC
10434,Melatonin,Health & Wellness,315,58974.62,2026-01-06,77 Poplar Place - Seoul - South Korea,credit/debit cards
7264,Desk Organizer,Stationery,67,67080.61,2025-06-18,78 Oak Lane - Toronto - Canada,Cash On Delivery
2269,Laptop Bag,Bags & Accessories,527,53705.39,2024-04-30,92 Savanna Road - Johannesburg - South Africa,Apple Pay
10229,Makeup Brush Set,Beauty & Personal Care,143,91738.63,2025-08-30,54 Windmill Mews - Utrecht - Netherlands,Google Pay
8958,Flip Flops,Footwear,420,19969.22,2025-12-10,12 Baker Street - London - UK,Paypal
4002,Smart Doorbell,Gadgets,361,69623.62,2025-10-19,12 Terrace Square - Christchurch - New Zealand,Paypal
6457,Spiral Notebook,Stationery,430,18636.71,2024-07-18,98 Sauna Court - Turku - Finland,NFC
4880,Can Opener,Utensils,354,84331.46,2023-09-29,17 Lakeview Avenue - Vancouver - Canada,credit/debit cards
6435,Windbreaker,Clothing,289,111263.14,2023-08-03,17 Lakeview Avenue - Vancouver - Canada,Paypal
10654,Smart Scale,Gadgets,432,2726.2,2025-09-02,98 Sauna Court - Turku - Finland,Cash On Delivery
9990,Hair Dryer,Beauty & Personal Care,455,61256.25,2025-05-16,90 Forest Place - Ghent - Belgium,Buy now pay later
3155,Action Figure,Toys & Games,219,66047.46,2025-04-18,92 Savanna Road - Johannesburg - South Africa,Google Pay
10719,Crackers,Food,524,96528.94,2023-03-16,76 Bamboo Street - Bangkok - Thailand,Buy now pay later
5379,Smart Scale,Gadgets,549,10056.59,2026-02-08,76 Carnival Close - Brasilia - Brazil,Buy now pay later
8049,Pressure Cooker,Utensils,405,54435.89,2023-06-03,69 Redwood Mews - Rome - Italy,credit/debit cards
8642,Dart Board,Toys & Games,517,105266.4,2024-11-21,24 Breeze Mews - Accra - Ghana,Cash On Delivery
5829,Tote Bag,Bags & Accessories,71,71330.77,2026-01-11,45 Cobblestone Mews - Cork - Ireland,Buy now pay later
5567,Cereal,Food,306,100492.92,2023-10-28,48 Riverside Mews - Shanghai - China,Google Pay
5564,Hot Sauce,Food,366,48808.32,2024-09-10,47 Safari Road - Mombasa - Kenya,Cash On Delivery
9626,Cycling Helmet,Sports,516,123297.57,2025-09-16,98 Sauna Court - Turku - Finland,Paypal
4863,Energy Drink,Beverages,79,10408.26,2023-11-25,35 Coastal Drive - Porto - Portugal,Buy now pay later
3799,Air Fryer,Utensils,450,12259.4,2023-05-20,66 Fir Avenue - Stockholm - Sweden,Paypal
4616,Electric Fan,Electronics,55,70840.67,2024-07-29,14 Pyramid Drive - Alexandria - Egypt,credit/debit cards
2949,Conditioner,Beauty & Personal Care,208,63116.57,2025-07-26,79 Arctic Way - Tampere - Finland,Apple Pay
4915,Smart Watch,Electronics,389,85573.23,2024-11-19,99 Beech Road - Oslo - Norway,credit/debit cards
2140,Rice Cooker,Utensils,171,30730.65,2024-06-15,44 Willow Walk - Beijing - China,Google Pay
1897,E-Reader,Gadgets,466,30325.05,2025-01-28,76 Carnival Close - Brasilia - Brazil,Apple Pay
8239,Rain Jacket,Clothing,518,100394.25,2023-03-23,44 Willow Walk - Beijing - China,Apple Pay
1774,Skipping Rope,Sports,100,39130.82,2024-02-28,61 Moorland Boulevard - Manchester - UK,credit/debit cards
6682,Leather Boots,Footwear,153,97471.65,2025-10-30,65 Lighthouse Road - Odense - Denmark,Cash On Delivery
8799,File Folders,Stationery,54,85873.21,2024-04-13,56 Montmartre Road - Marseille - France,NFC
8245,Perfume,Beauty & Personal Care,398,11209.56,2026-02-07,45 Cobblestone Mews - Cork - Ireland,NFC
5461,Sandals,Footwear,494,95306.66,2024-10-17,66 Delta Mews - Chittagong - Bangladesh,Cash On Delivery
2936,Perfume,Beauty & Personal Care,340,117862.72,2026-01-02,39 Vineyard Close - Lyon - France,credit/debit cards
10307,Football,Sports,85,109441.1,2025-01-13,76 Bamboo Street - Bangkok - Thailand,Google Pay
9352,Chess Set,Toys & Games,108,1234.59,2024-05-19,34 Bollywood Court - Chennai - India,Paypal
7122,Sticky Notes,Stationery,33,72344.71,2025-12-19,70 Fjord Lane - Gothenburg - Sweden,Buy now pay later
1867,Spice Rack,Utensils,279,122393.31,2023-11-30,57 Valley Place - Casablanca - Morocco,Paypal
1351,Portable Projector,Gadgets,404,80249.62,2024-04-18,87 Viking Place - Malmo - Sweden,Paypal
4152,Chess Set,Toys & Games,95,38938.04,2025-05-04,46 Sunset Way - Nairobi - Kenya,NFC
2575,Conditioner,Beauty & Personal Care,473,26107.67,2025-10-26,23 Maple Drive - Sydney - Australia,Paypal
9604,Backpack,Bags & Accessories,150,91799.44,2023-09-02,79 Arctic Way - Tampere - Finland,Buy now pay later
3058,Building Blocks,Toys & Games,292,103360.59,2026-03-12,50 Hillside Road - Melbourne - Australia,Buy now pay later
3826,Honey Jar,Food,375,122292.52,2024-06-02,57 Glacier Mews - Geneva - Switzerland,Google Pay
10758,Knee Sleeves,Sports,306,121372.49,2024-02-17,57 Glacier Mews - Geneva - Switzerland,Cash On Delivery
9183,GPS Tracker,Gadgets,273,45495.67,2023-06-20,90 Forest Place - Ghent - Belgium,Buy now pay later
3187,Sketchbook,Stationery,196,80939.65,2023-02-23,65 Petal Lane - Dhaka - Bangladesh,Apple Pay
4835,Sunscreen SPF50,Beauty & Personal Care,247,13646.47,2024-10-26,36 Cypress Square - Madrid - Spain,credit/debit cards
6158,Spice Rack,Utensils,143,12701.2,2024-12-19,87 Jasmine Drive - Jakarta - Indonesia,Cash On Delivery
7643,Sunscreen SPF50,Beauty & Personal Care,173,9621.05,2023-05-11,87 Viking Place - Malmo - Sweden,NFC
10362,Chai Tea,Tea & Coffee,423,124242.83,2025-11-29,14 Pyramid Drive - Alexandria - Egypt,credit/debit cards
9712,Dress Socks,Clothing,492,20466.54,2024-10-10,24 Breeze Mews - Accra - Ghana,Buy now pay later
10772,Travel Pillow,Bags & Accessories,474,64657.36,2023-03-25,10 Hanok Way - Incheon - South Korea,credit/debit cards
1406,Caramel Popcorn,Sweets & Snacks,193,58059.58,2025-09-18,47 Safari Road - Mombasa - Kenya,Cash On Delivery
3363,Ruler,Stationery,188,43552.12,2023-09-07,59 Rainforest Avenue - Rio de Janeiro - Brazil,Paypal
6630,Jam,Food,45,72079.05,2025-03-08,91 Lakeshore Boulevard - Houston - USA,credit/debit cards
1491,Shampoo,Beauty & Personal Care,162,421.35,2025-03-11,21 Zulu Square - Durban - South Africa,credit/debit cards
4553,Kite,Toys & Games,331,50970.29,2025-08-13,70 Fjord Lane - Gothenburg - Sweden,Cash On Delivery
2536,Matcha Powder,Tea & Coffee,159,64257.89,2025-08-12,44 Willow Walk - Beijing - China,Paypal
10330,Sports Drink,Beverages,411,107653.9,2026-03-03,50 Hillside Road - Melbourne - Australia,credit/debit cards
1633,Almond Milk,Beverages,41,93944.85,2023-05-02,58 Alder Close - Brussels - Belgium,NFC
2484,Chai Tea,Tea & Coffee,237,113877.09,2024-03-18,55 Marina Close - Penang - Malaysia,credit/debit cards
2951,Yoga Leggings,Clothing,166,50454.42,2024-03-17,90 Ash Way - Tokyo - Japan,Apple Pay
2486,Portable Charger,Electronics,281,18922.46,2024-03-31,94 Harborview Street - Hamburg - Germany,Google Pay
6686,Dress Shoes,Footwear,27,53770.9,2023-10-25,83 Seaside Court - Wellington - New Zealand,Google Pay
4643,Thermal Underwear,Clothing,240,129053.86,2023-10-19,24 Breeze Mews - Accra - Ghana,NFC
10125,Crackers,Food,441,28757.69,2026-02-07,90 Forest Place - Ghent - Belgium,Cash On Delivery
3608,Mechanical Pencil,Stationery,478,23456.8,2025-11-23,92 Savanna Road - Johannesburg - South Africa,credit/debit cards
6372,Stapler,Stationery,152,126545.92,2025-03-19,47 Holly Drive - Helsinki - Finland,NFC
7601,USB-C Hub,Electronics,246,127294.16,2024-10-23,91 Lakeshore Boulevard - Houston - USA,NFC
7260,Oatmeal,Food,388,20038.48,2024-07-23,28 Clifftop Lane - Edinburgh - Scotland,Apple Pay
8964,Dumbbells,Sports,265,103119.33,2025-03-18,33 Spruce Street - Amsterdam - Netherlands,Cash On Delivery
3018,Fruit Snacks,Sweets & Snacks,308,57613.53,2025-10-12,77 Spice Lane - Ankara - Turkey,NFC
6075,E-Reader,Gadgets,199,65982.11,2024-05-28,24 Breeze Mews - Accra - Ghana,Paypal
9006,Salad Spinner,Utensils,467,66849.12,2024-10-03,35 Coastal Drive - Porto - Portugal,Google Pay
9631,Screen Protector,Electronics,356,129765.42,2025-12-08,14 Pyramid Drive - Alexandria - Egypt,Apple Pay
7178,Rice Cooker,Utensils,534,24783.72,2025-12-07,90 Forest Place - Ghent - Belgium,Paypal
7519,Face Mask,Beauty & Personal Care,436,103603.02,2023-10-14,21 Zulu Square - Durban - South Africa,Apple Pay
9642,Pencil Case,Stationery,213,807.57,2023-10-25,79 Arctic Way - Tampere - Finland,Apple Pay
7249,Sticky Notes,Stationery,191,84252.78,2023-09-15,79 Horizon Square - Lagos - Nigeria,NFC
10489,Dish Rack,Utensils,61,87476.78,2023-02-23,65 Lighthouse Road - Odense - Denmark,Apple Pay
2276,Blender,Utensils,351,101009.99,2025-04-02,48 Riverside Mews - Shanghai - China,Buy now pay later
4479,Olive Oil,Food,420,124084.51,2024-05-30,88 Coral Way - Bali - Indonesia,Google Pay
2121,Pulse Oximeter,Health & Wellness,205,101027.26,2023-02-28,32 Blossom Court - Manila - Philippines,Google Pay
1905,Caramel Popcorn,Sweets & Snacks,25,98121.63,2023-09-15,67 Hutong Lane - Chengdu - China,Paypal
5719,Potato Chips,Sweets & Snacks,461,34043.53,2024-09-27,21 Zulu Square - Durban - South Africa,Paypal
3259,Correction Tape,Stationery,134,133043.05,2025-09-11,54 Windmill Mews - Utrecht - Netherlands,Google Pay
5071,Smart Doorbell,Gadgets,329,62793.06,2025-02-24,24 Breeze Mews - Accra - Ghana,Apple Pay
5378,Lollipops,Sweets & Snacks,42,55966.9,2024-09-27,23 Promenade Drive - Munich - Germany,NFC
7209,Sparkling Juice,Beverages,48,67276.36,2023-08-25,44 Olive Court - Thessaloniki - Greece,NFC
10457,Mechanical Pencil,Stationery,500,52833.21,2023-12-21,11 Chestnut Close - Mumbai - India,Cash On Delivery
9494,Robot Vacuum,Gadgets,378,79568.04,2025-07-11,10 Hanok Way - Incheon - South Korea,Paypal
4783,Ketchup,Food,16,46881.36,2025-07-02,26 Beachfront Drive - Cancun - Mexico,Buy now pay later
4256,Deodorant,Beauty & Personal Care,68,32189.24,2025-10-19,26 Beachfront Drive - Cancun - Mexico,Google Pay
8708,Yoga Leggings,Clothing,281,124356.78,2024-09-20,79 Horizon Square - Lagos - Nigeria,Buy now pay later
2236,Flip Flops,Footwear,382,124334.49,2023-12-03,78 Cathedral Place - Birmingham - UK,Apple Pay
6405,Potato Chips,Sweets & Snacks,243,66521.91,2024-08-24,11 Chestnut Close - Mumbai - India,credit/debit cards
5230,Measuring Cups,Utensils,487,128931.66,2025-11-20,24 Breeze Mews - Accra - Ghana,Google Pay
2828,Gummy Bears,Sweets & Snacks,367,55734.77,2023-08-19,37 Canal Court - Rotterdam - Netherlands,Cash On Delivery
7165,Maple Syrup,Food,346,51938.72,2025-09-24,47 Holly Drive - Helsinki - Finland,Cash On Delivery
4207,Blender,Utensils,171,122871.39,2026-03-14,25 Rowan Boulevard - Zurich - Switzerland,Paypal
2856,Laptop Stand,Electronics,383,84829.71,2025-08-24,24 Alpine Square - Salzburg - Austria,Cash On Delivery
7532,Umbrella,Bags & Accessories,487,102190.29,2025-02-20,13 Tundra Boulevard - Bergen - Norway,Cash On Delivery
2742,Basketball,Sports,40,55336.48,2024-05-08,36 Ridgeway Close - Calgary - Canada,Google Pay
7729,Chai Tea,Tea & Coffee,412,54567.29,2025-10-03,36 Ridgeway Close - Calgary - Canada,credit/debit cards
2621,Yoga Mat,Sports,490,11206.42,2023-07-27,45 Elm Avenue - New York - USA,credit/debit cards
5348,Thermal Underwear,Clothing,248,129547.39,2025-06-16,24 Breeze Mews - Accra - Ghana,Google Pay
9080,Decaf Coffee,Tea & Coffee,429,30583.68,2024-04-29,45 Cobblestone Mews - Cork - Ireland,Apple Pay
3286,Potato Chips,Sweets & Snacks,208,66256.9,2024-08-24,54 Windmill Mews - Utrecht - Netherlands,Paypal
8677,Remote Control Car,Toys & Games,118,15400.08,2024-07-09,11 Chestnut Close - Mumbai - India,Apple Pay
8219,Multivitamin,Health & Wellness,456,86709.98,2023-02-03,47 Safari Road - Mombasa - Kenya,credit/debit cards
10027,Energy Drink,Beverages,182,52407.1,2026-03-04,58 Alder Close - Brussels - Belgium,Paypal
2688,Face Moisturizer,Beauty & Personal Care,424,102879.42,2025-03-01,91 Lakeshore Boulevard - Houston - USA,Buy now pay later
8151,Sports Drink,Beverages,184,70826.3,2024-12-14,28 Clifftop Lane - Edinburgh - Scotland,NFC
10367,Tennis Racket,Sports,230,17391.86,2023-05-19,77 Poplar Place - Seoul - South Korea,credit/debit cards
8630,Smart TV 55inch,Electronics,385,1486.24,2025-07-08,80 Ivy Court - Vienna - Austria,Google Pay
2879,Board Game,Toys & Games,199,28506.0,2026-02-03,21 Zulu Square - Durban - South Africa,credit/debit cards
9222,Sparkling Water,Beverages,451,97077.12,2025-08-18,80 Savannah Avenue - Abuja - Nigeria,Cash On Delivery
2073,Omega-3,Health & Wellness,35,111030.86,2023-11-06,23 Maple Drive - Sydney - Australia,credit/debit cards
6889,Basmati Rice,Food,20,45770.93,2023-08-19,21 Zulu Square - Durban - South Africa,NFC
5976,Phone Case,Bags & Accessories,58,71837.18,2024-03-21,45 Cobblestone Mews - Cork - Ireland,Buy now pay later
6311,Travel Pillow,Bags & Accessories,152,32198.41,2023-02-18,59 Rainforest Avenue - Rio de Janeiro - Brazil,Paypal
6196,E-Reader,Gadgets,43,117987.01,2024-10-19,78 Oak Lane - Toronto - Canada,Buy now pay later
1314,Mechanical Keyboard,Electronics,220,129341.53,2024-07-03,83 Seaside Court - Wellington - New Zealand,Apple Pay
6082,Laptop Stand,Electronics,27,100907.35,2024-08-24,66 Fir Avenue - Stockholm - Sweden,Cash On Delivery
10368,Eye Cream,Beauty & Personal Care,423,11954.29,2026-03-08,46 Sunset Way - Nairobi - Kenya,Buy now pay later
5367,Lemonade,Beverages,96,58601.59,2025-02-15,87 Jasmine Drive - Jakarta - Indonesia,NFC
3769,Air Fryer,Utensils,540,132730.39,2024-05-17,88 Coral Way - Bali - Indonesia,Paypal
10949,Badminton Set,Sports,478,30774.68,2025-07-13,99 Silk Place - Lahore - Pakistan,Cash On Delivery
1990,Gel Pens,Stationery,390,89860.33,2024-03-23,99 Beech Road - Oslo - Norway,Buy now pay later
5863,Dress Socks,Clothing,446,125772.49,2025-06-13,67 Hutong Lane - Chengdu - China,Cash On Delivery
6126,Badminton Set,Sports,434,103621.73,2026-01-01,44 Olive Court - Thessaloniki - Greece,Cash On Delivery
5779,Egg Boiler,Utensils,472,81607.18,2025-12-04,11 Volcano Avenue - Naples - Italy,Cash On Delivery
10218,Cereal,Food,315,67923.04,2024-09-11,80 Savannah Avenue - Abuja - Nigeria,Buy now pay later
5218,Rice Cakes,Sweets & Snacks,352,124466.55,2024-07-17,66 Delta Mews - Chittagong - Bangladesh,NFC
10733,Smart Doorbell,Gadgets,268,52923.89,2024-04-25,58 Atlas Lane - Marrakech - Morocco,Cash On Delivery
1668,File Folders,Stationery,352,120776.72,2024-09-29,76 Bamboo Street - Bangkok - Thailand,Apple Pay
8340,Vitamin D,Health & Wellness,220,57789.07,2026-01-05,77 Spice Lane - Ankara - Turkey,Google Pay
6930,Sunscreen SPF50,Beauty & Personal Care,81,101390.26,2025-10-25,32 Aurora Drive - Stavanger - Norway,Google Pay
3405,Iced Tea,Beverages,518,122711.68,2024-12-21,14 Pyramid Drive - Alexandria - Egypt,credit/debit cards
3279,Popcorn,Sweets & Snacks,392,73808.71,2023-12-14,85 Riverside Drive - Chicago - USA,Cash On Delivery
8197,Mechanical Keyboard,Electronics,396,41557.36,2024-03-31,90 Forest Place - Ghent - Belgium,Cash On Delivery
7376,Heating Pad,Health & Wellness,165,6877.41,2023-11-02,10 Hanok Way - Incheon - South Korea,Buy now pay later
7112,Popcorn,Sweets & Snacks,431,108451.68,2023-08-25,68 Desert Road - Seville - Spain,Paypal
1508,Facial Cleanser,Beauty & Personal Care,295,83368.65,2023-02-02,25 Kente Court - Kumasi - Ghana,Buy now pay later
6979,Body Lotion,Beauty & Personal Care,55,35283.7,2025-07-02,34 Bollywood Court - Chennai - India,Buy now pay later
10814,Baseball Jersey,Clothing,531,117580.91,2025-05-22,46 Sunset Way - Nairobi - Kenya,credit/debit cards
1173,Noise-Cancelling Headphones,Electronics,551,123326.38,2023-08-17,65 Petal Lane - Dhaka - Bangladesh,Cash On Delivery
5690,Instant Noodles,Food,485,118887.57,2025-03-25,65 Petal Lane - Dhaka - Bangladesh,Paypal
5944,Whiteboard Markers,Stationery,271,80623.65,2023-08-01,46 Sunset Way - Nairobi - Kenya,credit/debit cards
9968,Portable Charger,Electronics,140,130865.2,2023-12-07,77 Spice Lane - Ankara - Turkey,Paypal
3828,Non-Stick Pan,Utensils,19,117231.83,2023-11-16,72 Meadow Way - Osaka - Japan,Buy now pay later
5756,Vitamin D,Health & Wellness,413,14013.67,2023-06-21,21 Zulu Square - Durban - South Africa,Buy now pay later
8172,Resistance Bands,Sports,496,131471.26,2025-05-11,77 Spice Lane - Ankara - Turkey,credit/debit cards
1603,Coffee Maker,Utensils,70,73562.69,2023-03-12,44 Olive Court - Thessaloniki - Greece,Google Pay
9011,Peanut Butter,Food,384,123290.63,2024-05-03,54 Windmill Mews - Utrecht - Netherlands,Paypal
9222,Canned Tuna,Food,28,101898.81,2024-08-07,78 Cathedral Place - Birmingham - UK,credit/debit cards
8197,Measuring Cups,Utensils,434,86792.1,2024-11-17,23 Maple Drive - Sydney - Australia,Google Pay
7482,Cold Brew Coffee,Tea & Coffee,29,43806.8,2023-09-02,87 Viking Place - Malmo - Sweden,Apple Pay
8476,Duffle Bag,Bags & Accessories,542,3668.3,2024-07-19,89 Sakura Avenue - Kyoto - Japan,Paypal
8818,Flip Flops,Footwear,106,37117.62,2025-07-24,32 Blossom Court - Manila - Philippines,Paypal
10034,Peeler,Utensils,230,91916.36,2024-03-29,91 Juniper Way - Lisbon - Portugal,Buy now pay later
5282,Cold Brew Coffee,Tea & Coffee,390,115665.8,2026-01-21,59 Rainforest Avenue - Rio de Janeiro - Brazil,Google Pay
5561,Smart Thermostat,Gadgets,472,361.84,2024-06-01,98 Sauna Court - Turku - Finland,Apple Pay
7380,USB-C Hub,Electronics,210,27906.56,2025-07-05,24 Alpine Square - Salzburg - Austria,Cash On Delivery
2931,Peanut Butter,Food,545,90208.08,2023-06-03,13 Tundra Boulevard - Bergen - Norway,Paypal
9563,Sticky Notes,Stationery,22,38041.76,2025-09-30,25 Rowan Boulevard - Zurich - Switzerland,NFC
8705,Baseball Jersey,Clothing,269,19029.26,2024-07-28,34 Bollywood Court - Chennai - India,Apple Pay
7311,Correction Tape,Stationery,549,11023.23,2026-03-09,58 Atlas Lane - Marrakech - Morocco,Buy now pay later
4016,Slim Fit Jeans,Clothing,162,85494.39,2025-04-09,89 Cedar Court - Dublin - Ireland,Google Pay
4477,Foam Roller,Sports,303,79731.77,2025-05-25,69 Redwood Mews - Rome - Italy,Google Pay
5350,Rain Jacket,Clothing,254,115062.82,2023-07-13,89 Sakura Avenue - Kyoto - Japan,Cash On Delivery
7625,Jigsaw Puzzle,Toys & Games,227,42221.49,2024-11-06,55 Marina Close - Penang - Malaysia,Google Pay
8781,Pasta,Food,430,18361.6,2025-05-22,57 Valley Place - Casablanca - Morocco,Paypal
7719,Conditioner,Beauty & Personal Care,295,107098.08,2025-08-13,81 Lakeside Place - Busan - South Korea,Google Pay
10300,Wireless Charger,Electronics,400,132419.65,2024-03-31,22 Sycamore Square - Mexico City - Mexico,Google Pay
10606,Colander,Utensils,295,48323.37,2024-11-02,12 Terrace Square - Christchurch - New Zealand,Google Pay
8049,Coffee Maker,Utensils,554,115965.15,2023-08-10,90 Forest Place - Ghent - Belgium,Paypal
4709,Duffle Bag,Bags & Accessories,268,102194.05,2024-06-04,48 Riverside Mews - Shanghai - China,Cash On Delivery
6991,Laptop Bag,Bags & Accessories,445,122158.63,2024-07-24,24 Alpine Square - Salzburg - Austria,Google Pay
5251,Hair Dryer,Beauty & Personal Care,346,56894.19,2023-03-01,46 Harbor Close - Aarhus - Denmark,Google Pay
7291,Deodorant,Beauty & Personal Care,448,13617.31,2025-12-13,50 Hillside Road - Melbourne - Australia,Apple Pay
9122,Orange Juice,Beverages,494,15901.87,2025-02-01,99 Beech Road - Oslo - Norway,Google Pay
4693,Polo Shirt,Clothing,136,102281.52,2023-08-21,39 Vineyard Close - Lyon - France,Paypal
6058,Bluetooth Speaker,Electronics,177,115694.86,2025-11-21,36 Ridgeway Close - Calgary - Canada,Buy now pay later
1456,Beard Oil,Beauty & Personal Care,177,61267.04,2025-03-29,89 Cedar Court - Dublin - Ireland,credit/debit cards
8366,Fish Oil Capsules,Health & Wellness,277,8027.3,2025-03-31,57 Valley Place - Casablanca - Morocco,Cash On Delivery
5899,Thermal Underwear,Clothing,280,8983.09,2026-01-01,69 Bayside Way - Brisbane - Australia,Apple Pay
5597,External SSD,Electronics,15,80232.83,2024-05-02,13 Tundra Boulevard - Bergen - Norway,Apple Pay
6324,Basmati Rice,Food,499,123101.55,2024-03-07,78 Oak Lane - Toronto - Canada,Cash On Delivery
3155,Playing Cards,Toys & Games,480,53573.59,2025-01-02,45 Cobblestone Mews - Cork - Ireland,Google Pay
6980,Facial Cleanser,Beauty & Personal Care,339,87201.08,2025-11-11,89 Cedar Court - Dublin - Ireland,Google Pay
8452,Travel Pillow,Bags & Accessories,179,72651.99,2025-08-16,39 Vineyard Close - Lyon - France,NFC
4497,Fruit Snacks,Sweets & Snacks,462,119234.75,2025-07-17,77 Poplar Place - Seoul - South Korea,Paypal
2311,Coconut Water,Beverages,161,111549.73,2025-06-21,43 Mango Hill - Istanbul - Turkey,Google Pay
4868,USB-C Hub,Electronics,179,26751.18,2023-03-04,24 Breeze Mews - Accra - Ghana,Paypal
2986,Slip-On Loafers,Footwear,554,90807.58,2024-08-10,10 Palm Place - Athens - Greece,Apple Pay
4739,Apple Juice,Beverages,514,113574.54,2024-03-07,56 Montmartre Road - Marseille - France,credit/debit cards
7268,Hooded Sweatshirt,Clothing,330,124658.78,2024-03-14,70 Fjord Lane - Gothenburg - Sweden,Google Pay
2134,Windbreaker,Clothing,105,79071.01,2025-10-05,13 Sunrise Close - Cairo - Egypt,Google Pay
8473,Brownie Mix,Sweets & Snacks,80,23611.64,2024-04-24,76 Bamboo Street - Bangkok - Thailand,Apple Pay
3246,Windbreaker,Clothing,536,74825.31,2025-09-13,15 Mountain Square - Bangalore - India,Buy now pay later
9947,Rain Boots,Footwear,157,89237.09,2025-12-03,65 Petal Lane - Dhaka - Bangladesh,Google Pay
